run_id,map_name,map_version,scenario,thread_count,map_size,ops_per_trial,repeat_index,seed,core_mapping,duration_ns,ops_per_sec,mean_sample_latency_ns,p50_latency_ns,p90_latency_ns,p95_latency_ns,p99_latency_ns,max_sample_latency_ns,sampled_ops_count,peak_rss_kb,current_rss_kb,bytes_per_entry,overhead_ratio,numa_nodes,pinning_strategy,allocation_node,notes
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,0,42,0,1,46768950,21381707.31,260.96,53,145,171,439,168847,1000,282392,282392,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,1,43,0,1,46397780,21552755.33,589.40,53,149,176,418,251346,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,2,44,0,1,46318751,21589528.61,612.45,54,150,181,449,260959,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,3,45,0,1,46461610,21523145.67,601.87,52,154,180,472,255487,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,4,46,0,1,46067407,21707321.19,570.44,52,147,173,418,239929,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,5,47,0,1,46438860,21533689.67,344.55,51,156,191,473,248627,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,6,48,0,1,45878137,21796874.62,363.01,52,150,181,479,271400,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,7,49,0,1,46359576,21570516.52,608.75,58,149,174,369,260002,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,8,50,0,1,46304884,21595994.06,616.22,55,156,182,567,264034,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,9,51,0,1,46114516,21685145.74,700.58,54,149,178,500,435064,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,10,52,0,1,46568840,21473586.20,609.78,54,149,175,370,261716,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,11,53,0,1,46318985,21589419.54,573.48,52,150,170,398,244633,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,12,54,0,1,46189190,21650087.39,576.67,54,149,174,771,242244,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,13,55,0,1,46338413,21580367.89,621.51,52,151,176,424,266830,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,14,56,0,1,46034492,21722842.08,576.41,52,150,185,470,243015,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,15,57,0,1,46700384,21413100.16,688.81,53,153,182,455,429494,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,16,58,0,1,46027349,21726213.26,605.82,54,154,185,456,256657,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,17,59,0,1,45986118,21745692.91,569.66,52,145,168,470,241939,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,18,60,0,1,46190583,21649434.47,560.00,51,148,168,643,236264,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,19,61,0,1,46419739,21542559.73,579.90,53,146,176,516,246809,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,20,62,0,1,46192100,21648723.48,733.88,53,147,178,553,443270,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,21,63,0,1,46136789,21674677.01,579.16,51,151,174,337,245295,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,22,64,0,1,46429769,21537905.99,626.08,53,146,170,396,268432,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,23,65,0,1,45859675,21805649.52,606.44,53,149,173,435,257893,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,24,66,0,1,46167494,21660261.66,554.39,52,146,171,311,234592,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,25,67,0,1,46197710,21646094.58,608.88,54,147,171,383,264476,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,26,68,0,1,45866065,21802611.58,571.41,54,147,170,942,239498,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,27,69,0,1,48096844,20791384.98,601.95,57,152,177,483,254940,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,28,70,0,1,48154120,20766655.07,579.82,57,153,179,455,241682,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,29,71,0,1,46748008,21391285.81,560.83,54,145,170,471,234252,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,30,72,0,1,46217811,21636680.28,550.05,52,148,171,432,232115,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,31,73,0,1,46118463,21683289.84,599.75,52,145,175,461,255250,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,32,74,0,1,45900922,21786054.76,598.81,52,148,172,401,257270,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,33,75,0,1,46611107,21454113.93,336.73,52,148,169,461,242802,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,34,76,0,1,45788019,21839774.29,336.18,52,149,172,455,240328,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,35,77,0,1,46468562,21519925.67,562.23,52,150,172,478,236284,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,36,78,0,1,46153906,21666638.57,347.03,54,149,183,1019,244381,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,37,79,0,1,46403558,21550071.66,344.01,51,145,166,707,246042,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,38,80,0,1,46256606,21618533.79,288.25,56,152,178,516,186245,1000,282388,282388,289.17,18.07,1,compact,0,
phmap_random_keys_2t_10000000m,parallel-hashmap,2.0.0,random_keys,2,10000000,1000000,39,81,0,1,46190920,21649276.52,351.64,55,149,177,593,249194,1000,282388,282388,289.17,18.07,1,compact,0,
