run_id,map_name,map_version,scenario,thread_count,map_size,ops_per_trial,repeat_index,seed,core_mapping,duration_ns,ops_per_sec,mean_sample_latency_ns,p50_latency_ns,p90_latency_ns,p95_latency_ns,p99_latency_ns,max_sample_latency_ns,sampled_ops_count,peak_rss_kb,current_rss_kb,bytes_per_entry,overhead_ratio,numa_nodes,pinning_strategy,allocation_node,notes
phmap_zipfian_2t_10000000m,parallel-hashmap,2.0.0,zipfian,2,10000000,1000000,0,42,0,1,26132277,38266852.90,74.72,60,75,125,240,4384,1000,282620,282620,28.94,1.81,1,spread,0,
phmap_zipfian_2t_10000000m,parallel-hashmap,2.0.0,zipfian,2,10000000,1000000,1,43,0,1,26242770,38105733.50,69.84,59,80,160,261,1036,1000,282576,282576,28.94,1.81,1,spread,0,
phmap_zipfian_2t_10000000m,parallel-hashmap,2.0.0,zipfian,2,10000000,1000000,2,44,0,1,26153643,38235591.12,74.26,60,79,169,254,1944,1000,282576,282576,28.94,1.81,1,spread,0,
phmap_zipfian_2t_10000000m,parallel-hashmap,2.0.0,zipfian,2,10000000,1000000,3,45,0,1,26159741,38226678.16,71.13,59,77,162,254,775,1000,282576,282576,28.94,1.81,1,spread,0,
phmap_zipfian_2t_10000000m,parallel-hashmap,2.0.0,zipfian,2,10000000,1000000,4,46,0,1,26095659,38320549.79,70.77,60,79,168,264,850,1000,282576,282576,28.94,1.81,1,spread,0,
phmap_zipfian_2t_10000000m,parallel-hashmap,2.0.0,zipfian,2,10000000,1000000,5,47,0,1,26080760,38342440.94,69.45,60,77,152,240,982,1000,282576,282576,28.94,1.81,1,spread,0,
phmap_zipfian_2t_10000000m,parallel-hashmap,2.0.0,zipfian,2,10000000,1000000,6,48,0,1,26277124,38055915.10,69.61,59,78,154,258,861,1000,282576,282576,28.94,1.81,1,spread,0,
phmap_zipfian_2t_10000000m,parallel-hashmap,2.0.0,zipfian,2,10000000,1000000,7,49,0,1,26122577,38281062.39,68.93,59,78,154,242,773,1000,282576,282576,28.94,1.81,1,spread,0,
phmap_zipfian_2t_10000000m,parallel-hashmap,2.0.0,zipfian,2,10000000,1000000,8,50,0,1,26169537,38212368.83,68.78,59,79,149,237,910,1000,282576,282576,28.94,1.81,1,spread,0,
phmap_zipfian_2t_10000000m,parallel-hashmap,2.0.0,zipfian,2,10000000,1000000,9,51,0,1,26109162,38300731.37,69.16,59,78,126,251,779,1000,282576,282576,28.94,1.81,1,spread,0,
