run_id,map_name,map_version,scenario,thread_count,map_size,ops_per_trial,repeat_index,seed,core_mapping,duration_ns,ops_per_sec,mean_sample_latency_ns,p50_latency_ns,p90_latency_ns,p95_latency_ns,p99_latency_ns,max_sample_latency_ns,sampled_ops_count,peak_rss_kb,current_rss_kb,bytes_per_entry,overhead_ratio,numa_nodes,pinning_strategy,allocation_node,notes
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,0,42,0,1,41348209,24184844.38,56.44,47,77,90,178,2794,1000,39728,38964,39.90,2.49,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,1,43,0,1,34708536,28811356.38,58.17,47,77,104,209,3557,1000,46808,46808,47.93,3.00,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,2,44,0,1,30467599,32821752.71,44.85,38,65,84,145,232,1000,53140,53140,54.42,3.40,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,3,45,0,1,29858302,33491522.73,46.36,40,66,81,165,247,1000,53104,53104,54.38,3.40,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,4,46,0,1,29277001,34156503.94,44.78,38,63,78,143,484,1000,53036,50332,51.54,3.22,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,5,47,0,1,30021129,33309873.19,46.18,40,65,82,164,252,1000,53036,50332,51.54,3.22,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,6,48,0,1,30052625,33274963.50,44.41,38,62,81,166,356,1000,53036,52220,53.47,3.34,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,7,49,0,1,30718693,32553468.34,44.93,38,65,90,146,268,1000,53036,50528,51.74,3.23,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,8,50,0,1,31130592,32122742.80,44.35,38,66,83,136,263,1000,53036,50532,51.74,3.23,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,9,51,0,1,29896319,33448933.96,52.71,38,64,84,183,7067,1000,53036,50616,51.83,3.24,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,10,52,0,1,30729407,32542118.37,44.27,38,64,78,145,520,1000,53036,49008,50.18,3.14,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,11,53,0,1,31020150,32237110.39,44.83,38,66,81,161,260,1000,53036,49536,50.72,3.17,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,12,54,0,1,29089951,34376132.16,45.21,39,67,87,146,324,1000,53036,46876,48.00,3.00,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,13,55,0,1,30090165,33233450.20,44.09,39,63,78,141,252,1000,53036,49528,50.72,3.17,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,14,56,0,1,30104676,33217431.07,45.39,39,69,85,150,233,1000,53036,49008,50.18,3.14,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,15,57,0,1,28745927,34787537.03,44.81,39,64,79,140,184,1000,53036,49280,50.46,3.15,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,16,58,0,1,28391187,35222197.65,235.94,44,67,88,155,187268,1000,53036,47180,48.31,3.02,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,17,59,0,1,29329764,34095057.84,44.57,38,64,87,158,370,1000,53036,45744,46.84,2.93,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,18,60,0,1,30457711,32832408.19,143.71,39,66,91,186,97088,1000,53036,51132,52.36,3.27,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,19,61,0,1,30604408,32675031.65,46.18,38,71,95,147,370,1000,55116,55116,56.44,3.53,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,20,62,0,1,30188513,33125182.42,191.74,39,64,82,150,146854,1000,55064,53756,55.05,3.44,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,21,63,0,1,28899561,34602601.75,48.00,42,69,86,167,490,1000,55064,50748,51.97,3.25,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,22,64,0,1,28877515,34629018.46,43.49,38,63,77,137,381,1000,55064,49660,50.85,3.18,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,23,65,0,1,30286144,33018399.44,45.44,39,66,84,149,224,1000,55116,55116,56.44,3.53,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,24,66,0,1,29707444,33661596.74,49.72,39,68,86,159,4308,1000,56440,56440,57.79,3.61,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,25,67,0,1,28900859,34601047.67,44.76,39,67,81,147,453,1000,56404,51800,53.04,3.32,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,26,68,0,1,30149944,33167557.46,45.62,38,69,94,160,279,1000,56404,52344,53.60,3.35,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,27,69,0,1,30342679,32956878.99,44.60,38,63,81,155,412,1000,57256,57256,58.63,3.66,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,28,70,0,1,28620925,34939471.73,44.72,37,66,85,149,474,1000,57120,55828,57.17,3.57,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,29,71,0,1,30073415,33251960.24,43.70,38,62,79,155,432,1000,57120,56804,58.17,3.64,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,30,72,0,1,29515954,33879982.33,45.52,39,67,85,146,445,1000,57120,53796,55.09,3.44,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,31,73,0,1,30048779,33279222.43,45.16,39,64,84,147,410,1000,57120,54432,55.74,3.48,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,32,74,0,1,28644899,34910229.57,44.48,37,67,82,145,402,1000,57120,52928,54.20,3.39,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,33,75,0,1,28882584,34622940.94,45.05,39,63,82,154,568,1000,57120,52384,53.64,3.35,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,34,76,0,1,30596770,32683188.45,44.78,38,64,81,135,704,1000,57120,56064,57.41,3.59,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,35,77,0,1,27178766,36793429.11,47.21,39,73,111,168,453,1000,57120,55792,57.13,3.57,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,36,78,0,1,27271255,36668646.16,43.92,38,64,80,143,230,1000,57120,53768,55.06,3.44,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,37,79,0,1,27519189,36338280.17,46.69,38,69,112,191,391,1000,57120,54032,55.33,3.46,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,38,80,0,1,28342917,35282183.55,46.56,38,75,107,171,374,1000,57120,55284,56.61,3.54,1,spread,0,
phmap_insert_only_2t_100000m,parallel-hashmap,2.0.0,insert_only,2,100000,1000000,39,81,0,1,28569639,35002192.36,47.13,39,77,110,143,269,1000,57120,51628,52.87,3.30,1,spread,0,
