run_id,map_name,map_version,scenario,thread_count,map_size,ops_per_trial,repeat_index,seed,core_mapping,duration_ns,ops_per_sec,mean_sample_latency_ns,p50_latency_ns,p90_latency_ns,p95_latency_ns,p99_latency_ns,max_sample_latency_ns,sampled_ops_count,peak_rss_kb,current_rss_kb,bytes_per_entry,overhead_ratio,numa_nodes,pinning_strategy,allocation_node,notes
dashmap_resize_stress_8t_10000000m,dashmap,6.0.0,resize_stress,8,10000000,1000000,22,64,0,1,2,3,4,5,6,7,13656591,73224716.18,204.98,114,175,208,420,81915,1000,47440,47344,48.48,3.03,1,compact,0,
dashmap_resize_stress_8t_10000000m,dashmap,6.0.0,resize_stress,8,10000000,1000000,23,65,0,1,2,3,4,5,6,7,13593057,73566968.78,129.48,117,167,198,277,9080,1000,47440,46048,47.15,2.95,1,compact,0,
dashmap_resize_stress_8t_10000000m,dashmap,6.0.0,resize_stress,8,10000000,1000000,24,66,0,1,2,3,4,5,6,7,13758310,72683345.56,168.31,111,167,203,337,22636,1000,47440,46028,47.13,2.95,1,compact,0,
dashmap_resize_stress_8t_10000000m,dashmap,6.0.0,resize_stress,8,10000000,1000000,25,67,0,1,2,3,4,5,6,7,13451136,74343163.28,219.40,112,166,189,298,68316,1000,47440,45856,46.96,2.93,1,compact,0,
dashmap_resize_stress_8t_10000000m,dashmap,6.0.0,resize_stress,8,10000000,1000000,26,68,0,1,2,3,4,5,6,7,13187087,75831758.75,241.40,110,169,199,310,125140,1000,47440,46664,47.78,2.99,1,compact,0,
dashmap_resize_stress_8t_10000000m,dashmap,6.0.0,resize_stress,8,10000000,1000000,27,69,0,1,2,3,4,5,6,7,13298428,75196857.85,278.17,110,169,206,294,114410,1000,47440,44324,45.39,2.84,1,compact,0,
dashmap_resize_stress_8t_10000000m,dashmap,6.0.0,resize_stress,8,10000000,1000000,28,70,0,1,2,3,4,5,6,7,13769285,72625412.29,211.78,116,177,198,291,65448,1000,47440,45384,46.47,2.90,1,compact,0,
dashmap_resize_stress_8t_10000000m,dashmap,6.0.0,resize_stress,8,10000000,1000000,29,71,0,1,2,3,4,5,6,7,13800443,72461442.00,141.36,116,173,202,340,13559,1000,47440,47324,48.46,3.03,1,compact,0,
dashmap_resize_stress_8t_10000000m,dashmap,6.0.0,resize_stress,8,10000000,1000000,30,72,0,1,2,3,4,5,6,7,13706714,72956946.50,186.78,108,170,199,302,32519,1000,47440,45240,46.33,2.90,1,compact,0,
dashmap_resize_stress_8t_10000000m,dashmap,6.0.0,resize_stress,8,10000000,1000000,31,73,0,1,2,3,4,5,6,7,13671818,73143162.09,309.24,117,174,212,332,119284,1000,47440,46240,47.35,2.96,1,compact,0,
dashmap_resize_stress_8t_10000000m,dashmap,6.0.0,resize_stress,8,10000000,1000000,32,74,0,1,2,3,4,5,6,7,13598730,73536278.76,132.10,112,173,206,367,8001,1000,47440,45212,46.30,2.89,1,compact,0,
dashmap_resize_stress_8t_10000000m,dashmap,6.0.0,resize_stress,8,10000000,1000000,33,75,0,1,2,3,4,5,6,7,13551479,73792683.44,496.74,109,170,198,309,255443,1000,47440,46184,47.29,2.96,1,compact,0,
dashmap_resize_stress_8t_10000000m,dashmap,6.0.0,resize_stress,8,10000000,1000000,34,76,0,1,2,3,4,5,6,7,13996124,71448352.42,241.97,113,171,199,333,122452,1000,47440,46044,47.15,2.95,1,compact,0,
dashmap_resize_stress_8t_10000000m,dashmap,6.0.0,resize_stress,8,10000000,1000000,35,77,0,1,2,3,4,5,6,7,13955265,71657542.87,122.29,115,171,195,298,3056,1000,47440,45344,46.43,2.90,1,compact,0,
dashmap_resize_stress_8t_10000000m,dashmap,6.0.0,resize_stress,8,10000000,1000000,36,78,0,1,2,3,4,5,6,7,13535473,73879944.94,137.83,116,175,200,307,14271,1000,47440,44132,45.19,2.82,1,compact,0,
dashmap_resize_stress_8t_10000000m,dashmap,6.0.0,resize_stress,8,10000000,1000000,37,79,0,1,2,3,4,5,6,7,13591598,73574865.88,219.99,107,168,190,238,82992,1000,47440,44412,45.48,2.84,1,compact,0,
dashmap_resize_stress_8t_10000000m,dashmap,6.0.0,resize_stress,8,10000000,1000000,38,80,0,1,2,3,4,5,6,7,13733006,72817269.58,129.86,117,173,197,298,6785,1000,47440,46516,47.63,2.98,1,compact,0,
dashmap_resize_stress_8t_10000000m,dashmap,6.0.0,resize_stress,8,10000000,1000000,39,81,0,1,2,3,4,5,6,7,13207440,75714900.09,127.36,109,174,206,348,9073,1000,47440,44468,45.54,2.85,1,compact,0,
