run_id,map_name,map_version,scenario,thread_count,map_size,ops_per_trial,repeat_index,seed,core_mapping,duration_ns,ops_per_sec,mean_sample_latency_ns,p50_latency_ns,p90_latency_ns,p95_latency_ns,p99_latency_ns,max_sample_latency_ns,sampled_ops_count,peak_rss_kb,current_rss_kb,bytes_per_entry,overhead_ratio,numa_nodes,pinning_strategy,allocation_node,notes
dashmap_read_only_2t_10000000m,dashmap,6.0.0,read_only,2,10000000,1000000,0,42,0,1,40962037,24412848.41,183.36,153,228,296,557,625,1000,282156,282156,28.89,1.81,1,compact,0,
dashmap_read_only_2t_10000000m,dashmap,6.0.0,read_only,2,10000000,1000000,1,43,0,1,40558643,24655657.24,176.26,152,229,249,506,661,1000,281860,281644,28.84,1.80,1,compact,0,
dashmap_read_only_2t_10000000m,dashmap,6.0.0,read_only,2,10000000,1000000,2,44,0,1,40595641,24633186.60,179.66,152,228,262,553,623,1000,281860,281644,28.84,1.80,1,compact,0,
dashmap_read_only_2t_10000000m,dashmap,6.0.0,read_only,2,10000000,1000000,3,45,0,1,40436438,24730170.35,179.47,153,227,259,523,907,1000,281860,281644,28.84,1.80,1,compact,0,
dashmap_read_only_2t_10000000m,dashmap,6.0.0,read_only,2,10000000,1000000,4,46,0,1,40671951,24586969.04,180.31,153,228,270,554,625,1000,281860,281644,28.84,1.80,1,compact,0,
dashmap_read_only_2t_10000000m,dashmap,6.0.0,read_only,2,10000000,1000000,5,47,0,1,40569197,24649243.12,177.61,153,228,246,544,594,1000,281860,281644,28.84,1.80,1,compact,0,
dashmap_read_only_2t_10000000m,dashmap,6.0.0,read_only,2,10000000,1000000,6,48,0,1,40663358,24592164.77,179.26,151,229,272,533,638,1000,281860,281644,28.84,1.80,1,compact,0,
dashmap_read_only_2t_10000000m,dashmap,6.0.0,read_only,2,10000000,1000000,7,49,0,1,40601075,24629889.73,181.29,153,228,314,556,656,1000,281860,281644,28.84,1.80,1,compact,0,
dashmap_read_only_2t_10000000m,dashmap,6.0.0,read_only,2,10000000,1000000,8,50,0,1,40721171,24557250.58,179.13,151,230,257,524,637,1000,281860,281644,28.84,1.80,1,compact,0,
dashmap_read_only_2t_10000000m,dashmap,6.0.0,read_only,2,10000000,1000000,9,51,0,1,40571848,24647632.52,186.17,153,230,271,550,3284,1000,281860,281644,28.84,1.80,1,compact,0,
