run_id,map_name,map_version,scenario,thread_count,map_size,ops_per_trial,repeat_index,seed,core_mapping,duration_ns,ops_per_sec,mean_sample_latency_ns,p50_latency_ns,p90_latency_ns,p95_latency_ns,p99_latency_ns,max_sample_latency_ns,sampled_ops_count,peak_rss_kb,current_rss_kb,bytes_per_entry,overhead_ratio,numa_nodes,pinning_strategy,allocation_node,notes
dashmap_read_only_2t_10000000m,dashmap,6.0.0,read_only,2,10000000,1000000,0,42,0,1,40999568,24390500.90,183.70,154,231,329,540,643,1000,282204,282204,28.90,1.81,1,spread,0,
dashmap_read_only_2t_10000000m,dashmap,6.0.0,read_only,2,10000000,1000000,1,43,0,1,40432862,24732357.56,177.26,152,229,256,525,581,1000,281964,281692,28.85,1.80,1,spread,0,
dashmap_read_only_2t_10000000m,dashmap,6.0.0,read_only,2,10000000,1000000,2,44,0,1,40600055,24630508.51,177.76,151,228,271,528,585,1000,281964,281692,28.85,1.80,1,spread,0,
dashmap_read_only_2t_10000000m,dashmap,6.0.0,read_only,2,10000000,1000000,3,45,0,1,40630285,24612182.76,177.22,151,229,260,520,654,1000,281964,281692,28.85,1.80,1,spread,0,
dashmap_read_only_2t_10000000m,dashmap,6.0.0,read_only,2,10000000,1000000,4,46,0,1,40662646,24592595.38,178.54,151,228,258,565,651,1000,281964,281692,28.85,1.80,1,spread,0,
dashmap_read_only_2t_10000000m,dashmap,6.0.0,read_only,2,10000000,1000000,5,47,0,1,40499779,24691492.76,178.32,150,228,266,503,2894,1000,281964,281692,28.85,1.80,1,spread,0,
dashmap_read_only_2t_10000000m,dashmap,6.0.0,read_only,2,10000000,1000000,6,48,0,1,40469666,24709865.41,186.40,152,228,269,529,3679,1000,281964,281692,28.85,1.80,1,spread,0,
dashmap_read_only_2t_10000000m,dashmap,6.0.0,read_only,2,10000000,1000000,7,49,0,1,40498226,24692439.61,185.14,153,232,378,571,656,1000,281964,281692,28.85,1.80,1,spread,0,
dashmap_read_only_2t_10000000m,dashmap,6.0.0,read_only,2,10000000,1000000,8,50,0,1,40523209,24677216.46,181.40,152,229,269,523,2714,1000,281964,281692,28.85,1.80,1,spread,0,
dashmap_read_only_2t_10000000m,dashmap,6.0.0,read_only,2,10000000,1000000,9,51,0,1,40397966,24753721.51,179.80,152,231,289,546,617,1000,281964,281692,28.85,1.80,1,spread,0,
