run_id,map_name,map_version,scenario,thread_count,map_size,ops_per_trial,repeat_index,seed,core_mapping,duration_ns,ops_per_sec,mean_sample_latency_ns,p50_latency_ns,p90_latency_ns,p95_latency_ns,p99_latency_ns,max_sample_latency_ns,sampled_ops_count,peak_rss_kb,current_rss_kb,bytes_per_entry,overhead_ratio,numa_nodes,pinning_strategy,allocation_node,notes
phmap_resize_stress_2t_1000000m,parallel-hashmap,2.0.0,resize_stress,2,1000000,1000000,0,42,0,1,41117148,24320752.99,51.07,44,71,89,167,600,1000,39844,38980,39.92,2.49,1,compact,0,
phmap_resize_stress_2t_1000000m,parallel-hashmap,2.0.0,resize_stress,2,1000000,1000000,1,43,0,1,36287140,27557972.33,72.55,44,72,96,168,22172,1000,47740,47740,48.89,3.06,1,compact,0,
phmap_resize_stress_2t_1000000m,parallel-hashmap,2.0.0,resize_stress,2,1000000,1000000,2,44,0,1,31304264,31944529.98,43.85,38,62,80,141,280,1000,47584,46344,47.46,2.97,1,compact,0,
phmap_resize_stress_2t_1000000m,parallel-hashmap,2.0.0,resize_stress,2,1000000,1000000,3,45,0,1,31261750,31987972.52,46.48,39,71,94,158,227,1000,47912,47912,49.06,3.07,1,compact,0,
phmap_resize_stress_2t_1000000m,parallel-hashmap,2.0.0,resize_stress,2,1000000,1000000,4,46,0,1,30900274,32362172.58,46.44,41,67,84,138,282,1000,48928,48928,50.10,3.13,1,compact,0,
phmap_resize_stress_2t_1000000m,parallel-hashmap,2.0.0,resize_stress,2,1000000,1000000,5,47,0,1,29880795,33466311.72,47.58,39,70,91,158,537,1000,50976,50976,52.20,3.26,1,compact,0,
phmap_resize_stress_2t_1000000m,parallel-hashmap,2.0.0,resize_stress,2,1000000,1000000,6,48,0,1,30967350,32292075.36,73.01,40,64,79,139,25042,1000,50796,50432,51.64,3.23,1,compact,0,
phmap_resize_stress_2t_1000000m,parallel-hashmap,2.0.0,resize_stress,2,1000000,1000000,7,49,0,1,30650115,32626304.99,58.77,38,64,86,169,13136,1000,50976,50976,52.20,3.26,1,compact,0,
phmap_resize_stress_2t_1000000m,parallel-hashmap,2.0.0,resize_stress,2,1000000,1000000,8,50,0,1,28662186,34889174.19,51.01,40,69,94,156,4464,1000,50904,49096,50.27,3.14,1,compact,0,
phmap_resize_stress_2t_1000000m,parallel-hashmap,2.0.0,resize_stress,2,1000000,1000000,9,51,0,1,30472664,32816297.26,806.78,42,70,85,133,759949,1000,50904,49232,50.41,3.15,1,compact,0,
phmap_resize_stress_2t_1000000m,parallel-hashmap,2.0.0,resize_stress,2,1000000,1000000,10,52,0,1,30537141,32747007.98,833.72,40,64,83,160,775042,1000,51080,51080,52.31,3.27,1,compact,0,
phmap_resize_stress_2t_1000000m,parallel-hashmap,2.0.0,resize_stress,2,1000000,1000000,11,53,0,1,30005960,33326712.43,44.67,39,63,82,151,448,1000,50904,49636,50.83,3.18,1,compact,0,
phmap_resize_stress_2t_1000000m,parallel-hashmap,2.0.0,resize_stress,2,1000000,1000000,12,54,0,1,30664134,32611388.93,50.17,38,64,81,139,4626,1000,50904,46908,48.03,3.00,1,compact,0,
