run_id,map_name,map_version,scenario,thread_count,map_size,ops_per_trial,repeat_index,seed,core_mapping,duration_ns,ops_per_sec,mean_sample_latency_ns,p50_latency_ns,p90_latency_ns,p95_latency_ns,p99_latency_ns,max_sample_latency_ns,sampled_ops_count,peak_rss_kb,current_rss_kb,bytes_per_entry,overhead_ratio,numa_nodes,pinning_strategy,allocation_node,notes
phmap_read_only_2t_1000000m,parallel-hashmap,2.0.0,read_only,2,1000000,1000000,0,42,0,1,5243512,190711874.03,26.02,24,28,29,78,135,1000,38708,38708,39.64,2.48,1,spread,0,
phmap_read_only_2t_1000000m,parallel-hashmap,2.0.0,read_only,2,1000000,1000000,1,43,0,1,5205441,192106682.22,25.74,24,28,29,78,143,1000,38680,38680,39.61,2.48,1,spread,0,
phmap_read_only_2t_1000000m,parallel-hashmap,2.0.0,read_only,2,1000000,1000000,2,44,0,1,5202718,192207227.07,26.68,24,28,28,73,1442,1000,38680,38680,39.61,2.48,1,spread,0,
phmap_read_only_2t_1000000m,parallel-hashmap,2.0.0,read_only,2,1000000,1000000,3,45,0,1,5202095,192230245.70,25.35,24,28,29,73,85,1000,38680,38680,39.61,2.48,1,spread,0,
phmap_read_only_2t_1000000m,parallel-hashmap,2.0.0,read_only,2,1000000,1000000,4,46,0,1,5199957,192309282.56,25.73,24,28,29,77,132,1000,38680,38680,39.61,2.48,1,spread,0,
phmap_read_only_2t_1000000m,parallel-hashmap,2.0.0,read_only,2,1000000,1000000,5,47,0,1,5281355,189345347.93,26.05,24,28,30,77,132,1000,38680,38680,39.61,2.48,1,spread,0,
phmap_read_only_2t_1000000m,parallel-hashmap,2.0.0,read_only,2,1000000,1000000,6,48,0,1,5199240,192335802.93,25.60,24,28,29,77,88,1000,38680,38680,39.61,2.48,1,spread,0,
phmap_read_only_2t_1000000m,parallel-hashmap,2.0.0,read_only,2,1000000,1000000,7,49,0,1,5202954,192198508.77,26.11,24,28,29,78,84,1000,38680,38680,39.61,2.48,1,spread,0,
phmap_read_only_2t_1000000m,parallel-hashmap,2.0.0,read_only,2,1000000,1000000,8,50,0,1,5197499,192400229.42,25.48,24,28,29,77,84,1000,38680,38680,39.61,2.48,1,spread,0,
phmap_read_only_2t_1000000m,parallel-hashmap,2.0.0,read_only,2,1000000,1000000,9,51,0,1,5196277,192445475.87,25.52,24,28,28,76,84,1000,38680,38680,39.61,2.48,1,spread,0,
