run_id,map_name,map_version,scenario,thread_count,map_size,ops_per_trial,repeat_index,seed,core_mapping,duration_ns,ops_per_sec,mean_sample_latency_ns,p50_latency_ns,p90_latency_ns,p95_latency_ns,p99_latency_ns,max_sample_latency_ns,sampled_ops_count,peak_rss_kb,current_rss_kb,bytes_per_entry,overhead_ratio,numa_nodes,pinning_strategy,allocation_node,notes
libcuckoo_read_majority_95_8t_1000000m,libcuckoo,master,read_majority_95,8,1000000,1000000,22,64,0,1,2,3,4,5,6,7,6595964,151607862.02,72.50,71,87,96,166,263,1000,35132,35132,35.98,2.25,1,spread,0,
libcuckoo_read_majority_95_8t_1000000m,libcuckoo,master,read_majority_95,8,1000000,1000000,23,65,0,1,2,3,4,5,6,7,6622842,150992579.92,72.52,71,89,100,143,312,1000,35132,35132,35.98,2.25,1,spread,0,
libcuckoo_read_majority_95_8t_1000000m,libcuckoo,master,read_majority_95,8,1000000,1000000,24,66,0,1,2,3,4,5,6,7,6586452,151826810.55,72.91,72,87,97,143,290,1000,35132,35132,35.98,2.25,1,spread,0,
libcuckoo_read_majority_95_8t_1000000m,libcuckoo,master,read_majority_95,8,1000000,1000000,25,67,0,1,2,3,4,5,6,7,6667377,149984019.20,73.47,72,88,98,153,554,1000,35132,35132,35.98,2.25,1,spread,0,
libcuckoo_read_majority_95_8t_1000000m,libcuckoo,master,read_majority_95,8,1000000,1000000,26,68,0,1,2,3,4,5,6,7,6612950,151218442.60,73.76,71,87,97,153,725,1000,35132,35132,35.98,2.25,1,spread,0,
libcuckoo_read_majority_95_8t_1000000m,libcuckoo,master,read_majority_95,8,1000000,1000000,27,69,0,1,2,3,4,5,6,7,6643718,150518128.55,73.44,71,88,100,147,590,1000,35132,35132,35.98,2.25,1,spread,0,
libcuckoo_read_majority_95_8t_1000000m,libcuckoo,master,read_majority_95,8,1000000,1000000,28,70,0,1,2,3,4,5,6,7,6603950,151424526.23,73.18,71,87,97,140,521,1000,35132,35132,35.98,2.25,1,spread,0,
libcuckoo_read_majority_95_8t_1000000m,libcuckoo,master,read_majority_95,8,1000000,1000000,29,71,0,1,2,3,4,5,6,7,6589411,151758632.14,74.26,72,89,100,177,427,1000,35132,35132,35.98,2.25,1,spread,0,
libcuckoo_read_majority_95_8t_1000000m,libcuckoo,master,read_majority_95,8,1000000,1000000,30,72,0,1,2,3,4,5,6,7,6635668,150700728.25,72.22,71,87,96,124,302,1000,35132,35132,35.98,2.25,1,spread,0,
libcuckoo_read_majority_95_8t_1000000m,libcuckoo,master,read_majority_95,8,1000000,1000000,31,73,0,1,2,3,4,5,6,7,6737439,148424349.37,76.06,73,87,100,124,2319,1000,35132,35132,35.98,2.25,1,spread,0,
libcuckoo_read_majority_95_8t_1000000m,libcuckoo,master,read_majority_95,8,1000000,1000000,32,74,0,1,2,3,4,5,6,7,6619116,151077575.92,72.84,71,86,95,140,381,1000,35132,35132,35.98,2.25,1,spread,0,
libcuckoo_read_majority_95_8t_1000000m,libcuckoo,master,read_majority_95,8,1000000,1000000,33,75,0,1,2,3,4,5,6,7,6636613,150679269.68,75.06,72,86,95,145,2495,1000,35132,35132,35.98,2.25,1,spread,0,
libcuckoo_read_majority_95_8t_1000000m,libcuckoo,master,read_majority_95,8,1000000,1000000,34,76,0,1,2,3,4,5,6,7,6602057,151467944.01,73.02,71,87,98,155,315,1000,35132,35132,35.98,2.25,1,spread,0,
libcuckoo_read_majority_95_8t_1000000m,libcuckoo,master,read_majority_95,8,1000000,1000000,35,77,0,1,2,3,4,5,6,7,6636161,150689532.70,72.28,71,86,98,120,265,1000,35132,35132,35.98,2.25,1,spread,0,
libcuckoo_read_majority_95_8t_1000000m,libcuckoo,master,read_majority_95,8,1000000,1000000,36,78,0,1,2,3,4,5,6,7,6555146,152551903.50,72.81,71,87,101,146,503,1000,35132,35132,35.98,2.25,1,spread,0,
libcuckoo_read_majority_95_8t_1000000m,libcuckoo,master,read_majority_95,8,1000000,1000000,37,79,0,1,2,3,4,5,6,7,6682868,149636353.73,74.08,71,88,104,156,654,1000,35132,35132,35.98,2.25,1,spread,0,
libcuckoo_read_majority_95_8t_1000000m,libcuckoo,master,read_majority_95,8,1000000,1000000,38,80,0,1,2,3,4,5,6,7,6609729,151292133.16,72.84,71,88,97,147,369,1000,35132,35132,35.98,2.25,1,spread,0,
libcuckoo_read_majority_95_8t_1000000m,libcuckoo,master,read_majority_95,8,1000000,1000000,39,81,0,1,2,3,4,5,6,7,6653215,150303274.43,73.60,71,87,96,163,522,1000,35132,35132,35.98,2.25,1,spread,0,
