run_id,map_name,map_version,scenario,thread_count,map_size,ops_per_trial,repeat_index,seed,core_mapping,duration_ns,ops_per_sec,mean_sample_latency_ns,p50_latency_ns,p90_latency_ns,p95_latency_ns,p99_latency_ns,max_sample_latency_ns,sampled_ops_count,peak_rss_kb,current_rss_kb,bytes_per_entry,overhead_ratio,numa_nodes,pinning_strategy,allocation_node,notes
dashmap_zipfian_2t_100000m,dashmap,6.0.0,zipfian,2,100000,1000000,0,42,0,1,21631019,46229907.15,74.27,67,77,83,108,2998,1000,5480,5480,56.12,3.51,1,spread,0,
dashmap_zipfian_2t_100000m,dashmap,6.0.0,zipfian,2,100000,1000000,1,43,0,1,21580008,46339185.79,70.30,67,79,87,116,383,1000,5480,5480,56.12,3.51,1,spread,0,
dashmap_zipfian_2t_100000m,dashmap,6.0.0,zipfian,2,100000,1000000,2,44,0,1,21664588,46158274.51,70.90,67,79,87,111,572,1000,5480,5480,56.12,3.51,1,spread,0,
dashmap_zipfian_2t_100000m,dashmap,6.0.0,zipfian,2,100000,1000000,3,45,0,1,21619635,46254249.90,70.32,67,80,85,108,453,1000,5480,5480,56.12,3.51,1,spread,0,
dashmap_zipfian_2t_100000m,dashmap,6.0.0,zipfian,2,100000,1000000,4,46,0,1,21649143,46191204.89,70.42,67,80,84,109,495,1000,5480,5480,56.12,3.51,1,spread,0,
dashmap_zipfian_2t_100000m,dashmap,6.0.0,zipfian,2,100000,1000000,5,47,0,1,21571916,46356568.42,70.56,67,79,85,112,533,1000,5480,5480,56.12,3.51,1,spread,0,
dashmap_zipfian_2t_100000m,dashmap,6.0.0,zipfian,2,100000,1000000,6,48,0,1,21587333,46323462.00,69.76,67,78,83,106,509,1000,5480,5480,56.12,3.51,1,spread,0,
dashmap_zipfian_2t_100000m,dashmap,6.0.0,zipfian,2,100000,1000000,7,49,0,1,21575414,46349052.68,70.03,67,78,84,107,505,1000,5480,5480,56.12,3.51,1,spread,0,
dashmap_zipfian_2t_100000m,dashmap,6.0.0,zipfian,2,100000,1000000,8,50,0,1,21575170,46349576.85,70.36,67,79,86,111,457,1000,5480,5480,56.12,3.51,1,spread,0,
dashmap_zipfian_2t_100000m,dashmap,6.0.0,zipfian,2,100000,1000000,9,51,0,1,21624039,46244829.65,70.52,67,78,85,114,501,1000,5480,5480,56.12,3.51,1,spread,0,
dashmap_zipfian_2t_100000m,dashmap,6.0.0,zipfian,2,100000,1000000,10,52,0,1,21579445,46340394.76,69.77,67,77,83,112,556,1000,5484,5484,56.16,3.51,1,spread,0,
